0	1	2
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	mental delay	1
AS	Inferior Parietal Lobe	1
AS	Cross-syndrome	1
AS	HDP	1
AS	disordered language	1
AS	brain disorder	1
AS	brain disorder	1
AS	brain disorder	1
AS	brain disorder	1
AS	brain disorder	1
AS	brain disorder	1
AS	brain disorder	1
AS	axis of neurodevelopmental disturbances	1
AS	UPDs	1
AS	anhedonia	1
AS	anhedonia	1
AS	anhedonia	1
AS	anhedonia	1
AS	bacterial	1
AS	bacterial	1
AS	bacterial	1
AS	bacterial	1
AS	bacterial	1
AS	SMD	1
AS	SMD	1
AS	SMD	1
AS	SMD	1
AS	SMD	1
AS	cognitive disorders	1
AS	system dysfunction	1
AS	system dysfunction	1
AS	system dysfunction	1
AS	VF	1
AS	VF	1
AS	deaths	1
AS	deaths	1
AS	working memory impairments	1
AS	component of impairments	1
AS	attachment disorders	1
AS	infectious diseases	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	OC	1
AS	motor deficits	1
AS	motor deficits	1
AS	BPD	1
AS	neurotoxic	1
AS	neurotoxic	1
AS	neurotoxic	1
AS	neurodegeneration	1
AS	Tuberous Sclerosis	1
AS	Tuberous Sclerosis	1
AS	epileptiform abnormalities	1
AS	language development disorders	1
AS	language development disorders	1
AS	motivational deficits	1
AS	genetic abnormalities	1
AS	joint attention impairment	1
AS	hallmark of autism	1
AS	language impairment	1
AS	language impairment	1
AS	language impairment	1
AS	language impairment	1
AS	language impairment	1
AS	language impairment	1
AS	deficits in working memory	1
AS	obsessive-compulsive	1
AS	obsessive-compulsive	1
AS	obsessive-compulsive	1
AS	obsessive-compulsive	1
AS	obsessive-compulsive	1
AS	obsessive-compulsive	1
AS	conduct disorders	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	Autism Spectrum	1
AS	depressive disorders	1
AS	LCLs	1
AS	HR-NoASD or HR-ASD	1
AS	migraine	1
AS	migraine	1
AS	bipolar disorders	1
AS	bipolar disorders	1
AS	Marcus Autism	1
AS	fragile X	1
AS	fragile X	1
AS	fragile X	1
AS	fragile X	1
AS	fragile X	1
AS	fragile X	1
AS	fragile X	1
AS	fragile X	1
AS	fragile X	1
AS	2 deficiency	1
AS	genotoxic stress	1
AS	motor coordination deficits	1
AS	Autistic spectrum disorder	1
AS	mental inflexibility	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	autism spectrum	1
AS	pain	1
AS	pain	1
AS	pain	1
AS	pain	1
AS	pain	1
AS	pain	1
AS	pain	1
